W1,W2,W3,F
infrastructure,commissioned,welfare,1
commissioned,welfare,schemes,1
welfare,schemes,main,1
schemes,main,worry,1
main,worry,anti,1
worry,anti,politicians,1
anti,politicians,congress,1
make,right,choice,1
persuade,make,right,1
instead,persuade,make,1
lies,instead,persuade,1
vicious,way,never,1
way,never,destroy,1
never,destroy,non,1
destroy,non,inc,1
non,inc,icons,1
inc,icons,usurp,1
icons,usurp,power,1
usurp,power,destroy,1
power,destroy,true,1
destroy,true,history,1
true,history,nation,1
carry,fight,please,1
fight,please,prevent,1
please,prevent,voters,1
prevent,voters,specially,1
voters,specially,getting,1
specially,getting,intimated,1
getting,intimated,lies,1
intimated,lies,instead,1
politicians,congress,determined,1
congress,determined,malicious,1
determined,malicious,campaign,1
office,get,done,1
done,everything,online,1
sc,judiciary,system,1
judiciary,system,congress,1
system,congress,lawers,1
congress,lawers,cause,1
lawers,cause,makes,1
cause,makes,congress,1
makes,congress,lawyers,1
congress,lawyers,intelligent,1
lawyers,intelligent,modi,1
intelligent,modi,helpless,1
modi,helpless,infront,1
helpless,infront,saying,1
infront,saying,ram,1
saying,ram,mandir,1
ram,mandir,till,1
mandir,till,congress,1
till,congress,lawyers,1
congress,lawyers,influencing,1
get,done,everything,1
govt,office,get,1
malicious,campaign,confuse,1
go,govt,office,1
campaign,confuse,people,1
confuse,people,prevent,1
people,prevent,form,1
prevent,form,govt,1
form,govt,cost,1
party,ashamed,actions,1
nothing,changed,congress,1
changed,congress,still,1
congress,still,liers,1
still,liers,party,1
liers,party,remain,1
party,remain,modi,1
remain,modi,implimented,1
modi,implimented,much,1
implimented,much,ground,1
much,ground,required,1
ground,required,even,1
required,even,go,1
even,go,govt,1
power,social,media,1
social,media,field,1
media,field,fight,1
comments,id,expect,1
treated,today,parliament,1
today,parliament,actually,1
parliament,actually,party,1
actually,party,conduct,1
party,conduct,rodents,1
conduct,rodents,parliament,1
trashed,help,us,1
help,us,drums,1
kind,comments,id,1
id,expect,politician,1
criticising,rafale,deal,1
stars,director,conversation,1
series,tweet,readings,1
tweet,readings,wiki,1
readings,wiki,news,1
wiki,news,channels,1
news,channels,wholeheartedly,1
channels,wholeheartedly,support,1
wholeheartedly,support,nda,1
support,nda,criticising,1
raga,treated,today,1
exactly,raga,treated,1
rolling,party,centre,1
term,rolling,party,1
see,tweets,thugs,1
rahul,gandhi,targets,1
gandhi,targets,govt,1
targets,govt,rafale,1
govt,rafale,deal’s,1
rafale,deal’s,contract,1
gandhi,lok,faces,1
lok,faces,ire,1
faces,ire,times,1
ire,times,india,1
congress,achievement,years,1
achievement,years,independence,1
years,independence,fact,1
independence,fact,single,1
fact,single,sheet,1
single,sheet,achievement,1
sheet,achievement,two,1
achievement,two,term,1
two,term,rolling,1
nda,criticising,rafale,1
rafale,deal,shows,1
card,gimmick,win,1
done,people,india,1
strong,influence,media,1
influence,media,anyway,1
media,anyway,people,1
anyway,people,modi,1
people,modi,interview,1
modi,interview,terrified,1
interview,terrified,congress,1
years,congress,done,1
congress,done,people,1
people,india,thanks,1
deal,shows,congress,1
india,thanks,modi,1
thanks,modi,reopening,1
modi,reopening,case,1
whether,done,like,1
done,like,congress,1
like,congress,played,1
congress,played,cast,1
played,cast,minority,1
cast,minority,card,1
congress,strong,influence,1
recast,congress,strong,1
image,recast,congress,1
exercise,image,recast,1
shows,congress,hungry,1
congress,hungry,power,1
hungry,power,vote,1
power,vote,wisely,1
times,wear,clothes,1
wear,clothes,choice,1
clothes,choice,love,1
choice,love,country,1
times,wear,mostly,1
wear,mostly,western,1
mostly,western,outfits,1
western,outfits,love,1
outfits,love,country,1
certain,media,said,1
media,said,instead,1
said,instead,points,1
instead,points,relation,1
points,relation,exercise,1
relation,exercise,image,1
proportion,see,tweets,1
much,proportion,see,1
happening,much,proportion,1
anyone,could,tell,1
plz,respond,spread,1
respond,spread,vote,1
zee,channel,group,1
channel,group,knows,1
group,knows,upcoming,1
knows,upcoming,victory,1
upcoming,victory,indian,1
victory,indian,parliament,1
indian,parliament,election,1
could,tell,promise,1
shame,work,done,1
tell,promise,completed,1
promise,completed,govt,1
completed,govt,year,1
govt,year,era,1
year,era,decided,1
yet,another,attempt,1
another,attempt,defraud,1
attempt,defraud,common,1
defraud,common,man,1
sure,view,oops,1
champions,sure,view,1
foe,champions,sure,1
hear,foe,champions,1
hard,working,ministers,1
cong,rascals,made,1
rascals,made,idiot,1
made,idiot,pataudi,1
idiot,pataudi,captain,1
pataudi,captain,yrs,1
captain,yrs,losing,1
yrs,losing,almost,1
losing,almost,tests,1
almost,tests,made,1
tests,made,fixer,1
made,fixer,azzarudin,1
fixer,azzarudin,yrs,1
azzarudin,yrs,losing,1
yrs,losing,series,1
losing,series,lost,1
series,lost,decades,1
lost,decades,never,1
lets,hear,foe,1
common,man,evading,1
man,evading,answers,1
evading,answers,old,1
every,posting,twitter,1
twitter,case,please,1
case,please,correct,1
please,correct,please,1
hats,defense,minister,1
defense,minister,minister,1
minister,minister,exposed,1
minister,exposed,congress,1
exposed,congress,last,1
congress,last,years,1
last,years,rafale,1
years,rafale,air,1
rafale,air,craft,1
air,craft,took,1
craft,took,much,1
took,much,time,1
much,time,reach,1
time,reach,hand,1
reach,hand,shame,1
hand,shame,work,1
posting,twitter,case,1
nearly,every,posting,1
answers,old,style,1
noticed,nearly,every,1
old,style,ghante,1
style,ghante,ka,1
ghante,ka,diya,1
ka,diya,jisme,1
diya,jisme,sawalon,1
jisme,sawalon,ka,1
sawalon,ka,diya,1
ka,diya,hi,1
diya,hi,nahi,1
hi,nahi,aese,1
nahi,aese,logon,1
aese,logon,ko,1
logon,ko,aana,1
ko,aana,firse,1
aana,firse,aana,1
firse,aana,hai,1
paid,campaign,ive,1
campaign,ive,noticed,1
ive,noticed,nearly,1
minority,card,gimmick,1
gimmick,win,elections,1
thanks,imagin,hard,1
hope,neutral,journalism,1
answered,many,folks,1
many,folks,called,1
folks,called,journalist,1
called,journalist,facts,1
journalist,facts,doesnt,1
facts,doesnt,include,1
doesnt,include,opinions,1
include,opinions,hope,1
opinions,hope,neutral,1
tell,one,lie,1
congress,govt,defense,1
one,lie,need,1
lie,need,keep,1
need,keep,spinning,1
keep,spinning,lies,1
spinning,lies,cover,1
lies,cover,first,1
cover,first,one,1
dont,give,ans,1
give,ans,state,1
well,answered,many,1
can’t,understand,anything,1
pappu,can’t,understand,1
thus,pappu,can’t,1
ncp,past,avoid,1
past,avoid,shivsena,1
avoid,shivsena,though,1
shivsena,though,want,1
think,nda,stop,1
nda,stop,explaining,1
stop,explaining,answering,1
explaining,answering,upa,1
answering,upa,questions,1
upa,questions,confirmed,1
questions,confirmed,looters,1
confirmed,looters,congress,1
looters,congress,party,1
congress,party,never,1
party,never,want,1
never,want,india,1
want,india,developed,1
india,developed,thus,1
developed,thus,pappu,1
ans,state,nation,1
govt,defense,minister,1
win,elections,people,1
congress,handicapped,gear,1
want,prove,dis,1
prove,dis,would,1
dis,would,really,1
would,really,win,1
really,win,rule,1
positive,change,sri,1
change,sri,ji,1
sri,ji,congress,1
ji,congress,handicapped,1
handicapped,gear,progress,1
defense,minister,saying,1
gear,progress,i.e,1
progress,i.e,reverse,1
comes,power,hindus,1
power,hindus,soon,1
hindus,soon,minorities,1
soon,minorities,homeland,1
indias,external,declines,1
external,declines,septend,1
declines,septend,via,1
understand,want,prove,1
fail,understand,want,1
really,fail,understand,1
presented,really,fail,1
minister,saying,aircrafts,1
saying,aircrafts,funds,1
aircrafts,funds,allocated,1
funds,allocated,diverted,1
usual,making,rajasthan,1
making,rajasthan,another,1
rajasthan,another,heaven,1
another,heaven,corruption,1
heaven,corruption,shame,1
nation,choose,namo🙏,1
choose,namo🙏,nominate,1
colleagues,arent,even,1
arent,even,ready,1
even,ready,listen,1
ready,listen,understand,1
listen,understand,detailed,1
understand,detailed,justification,1
detailed,justification,presented,1
justification,presented,really,1
congress,ncp,past,1
voted,congress,ncp,1
know,voted,congress,1
oneterm,nvr,true,1
right,hai,lol,1
must,thnk,dat,1
thnk,dat,ji,1
dat,ji,cn,1
ji,cn,fix,1
cn,fix,wch,1
fix,wch,created,1
wch,created,oneterm,1
created,oneterm,nvr,1
nvr,true,indians,1
many,know,voted,1
true,indians,must,1
indians,must,wid,1
must,wid,evn,1
wid,evn,stronger,1
evn,stronger,majority,1
request,dear,friends,1
dear,friends,lets,1
friends,lets,lose,1
lets,lose,friendship,1
ka,right,hai,1
ghulam,ka,right,1
congressi,ghulam,ka,1
na,congressi,ghulam,1
elections,people,never,1
people,never,appreciate,1
never,appreciate,modijis,1
appreciate,modijis,good,1
modijis,good,governance,1
good,governance,instead,1
governance,instead,try,1
instead,try,find,1
try,find,fault,1
find,fault,every,1
fault,every,aspect,1
party,prez,also,1
prez,also,tax,1
also,tax,frauds,1
tax,frauds,theyre,1
frauds,theyre,thuk,1
theyre,thuk,chaat,1
thuk,chaat,na,1
chaat,na,congressi,1
lose,friendship,politics,1
friendship,politics,make,1
politics,make,wish,1
economically,upper,castes,1
castes,keep,hating,1
great,step,terrorism,1
step,terrorism,kudos,1
congress,ka,dogalapan,1
ka,dogalapan,rafael,1
dogalapan,rafael,deal,1
rafael,deal,per,1
deal,per,drama,1
per,drama,mission,1
drama,mission,vote,1
mission,vote,support,1
vote,support,modi,1
understand,coalition,requirement,1
coalition,requirement,well,1
requirement,well,maharashtra,1
well,maharashtra,without,1
maharashtra,without,shivsena,1
without,shivsena,many,1
shivsena,many,know,1
upper,castes,keep,1
forward,economically,upper,1
make,wish,year,1
moving,forward,economically,1
wish,year,may,1
year,may,voters,1
may,voters,get,1
son,like,congress,1
like,congress,voters,1
congress,voters,get,1
son,like,settled,1
congratulations,kick,start,1
kick,start,kicking,1
start,kicking,win,1
ji,ji,deserve,1
ji,deserve,sack,1
ji,ji,one,1
ji,one,inefficient,1
one,inefficient,minister,1
ji,ji,pls,1
ji,pls,consider,1
pls,consider,sacking,1
govt,moving,forward,1
imagin,hard,working,1
germany,thanks,imagin,1
field,fight,ineffective,1
electoral,politics,ajay,1
may,may,go,1
may,go,kind,1
go,kind,understanding,1
kind,understanding,aap,1
understanding,aap,leader,1
aap,leader,kejriwal,1
leader,kejriwal,dislodge,1
kejriwal,dislodge,electoral,1
dislodge,electoral,politics,1
politics,ajay,maken,1
spoon,congress,supposed,1
ajay,maken,resigns,1
maken,resigns,delhi,1
resigns,delhi,congress,1
congress,chief,eyes,1
chief,eyes,successor,1
country,donate,party,1
donate,party,congress,1
party,congress,help,1
congress,help,spoon,1
dixit,may,may,1
sheila,dixit,may,1
cm,sheila,dixit,1
delhi,cm,sheila,1
really,hard,congress,1
hard,congress,coffers,1
raj,azhar,seek,1
azhar,seek,fight,1
seek,fight,congress,1
fight,congress,tickets,1
congress,tickets,good,1
tickets,good,news,1
good,news,easily,1
news,easily,win,1
easily,win,two,1
win,two,seats,1
two,seats,well,1
seats,well,informed,1
well,informed,know,1
informed,know,two,1
know,two,candidates,1
two,candidates,inside,1
former,delhi,cm,1
help,spoon,congress,1
congress,supposed,ashamed,1
since,independence,noncongress,1
consider,following,see,1
spreading,social,media,1
social,media,see,1
media,see,ignoring,1
see,ignoring,great,1
ignoring,great,vision,1
great,vision,country,1
vision,country,let’s,1
country,let’s,unite,1
let’s,unite,throw,1
following,see,rupee,1
supposed,ashamed,kids,1
see,rupee,people,1
rupee,people,act,1
people,act,aide,1
act,aide,helping,1
aide,helping,inefficient,1
helping,inefficient,let,1
inefficient,let,dream,1
let,dream,fail,1
dream,fail,make,1
also,spreading,social,1
whos,also,spreading,1
demons,whos,also,1
angel,demons,whos,1
ashamed,kids,poor,1
kids,poor,congress,1
one,congress,agenda,1
congress,agenda,hindustan,1
agenda,hindustan,hindus,1
hindustan,hindus,regional,1
hindus,regional,parties,1
regional,parties,like,1
parties,like,jaichand,1
like,jaichand,side,1
jaichand,side,anyone,1
side,anyone,gains,1
anyone,gains,modi,1
gains,modi,ji,1
modi,ji,many,1
ji,many,nation,1
many,nation,loving,1
nation,loving,ppl,1
loving,ppl,side,1
work,really,hard,1
needs,work,really,1
style,needs,work,1
strong,enough,defeat,1
fight,atleast,seats,1
atleast,seats,pm,1
seats,pm,modis,1
pm,modis,easy,1
modis,easy,walk,1
easy,walk,rcr,1
dont,understand,sing,1
understand,sing,understand,1
alliance,strong,enough,1
enough,defeat,upcoming,1
patented,style,needs,1
one,tell,one,1
tell,one,leader,1
one,leader,come,1
leader,come,real,1
come,real,vision,1
real,vision,india,1
vision,india,spent,1
india,spent,whole,1
spent,whole,lot,1
tough,fight,atleast,1
give,tough,fight,1
alliance,give,tough,1
states,lost,deposit,1
fight,ineffective,inefficient,1
ineffective,inefficient,mps,1
inefficient,mps,youths,1
mps,youths,must,1
youths,must,given,1
must,given,opportunity,1
given,opportunity,make,1
opportunity,make,successfull,1
congress,challenge,get,1
challenge,get,opposition,1
get,opposition,parties,1
parties,together,especially,1
together,especially,states,1
especially,states,powerful,1
states,powerful,seats,1
powerful,seats,states,1
seats,states,alone,1
states,alone,states,1
alone,states,lost,1
whole,lot,time,1
lot,time,find,1
time,find,nothing,1
shape,alliance,yet,1
next,pm,india,1
dont,worry,alliance,1
worry,alliance,shockwave,1
pm,modi,deserve,1
modi,deserve,second,1
deserve,second,term,1
candidates,trials,shud,1
trials,shud,frm,1
shud,frm,contesting,1
frm,contesting,elections,1
contesting,elections,including,1
poll,want,see,1
want,see,next,1
see,next,pm,1
dis)grace,congress,making,1
congress,making,solid,1
making,solid,preparation,1
solid,preparation,patented,1
preparation,patented,style,1
alliance,yet,firmed”,1
final,shape,alliance,1
find,nothing,one,1
said,final,shape,1
nothing,one,suggest,1
one,suggest,one,1
suggest,one,leader,1
one,leader,zero,1
sources,said,fi…,1
alliance,main,force,1
main,force,take,1
force,take,might,1
take,might,one,1
might,one,two,1
two,seats,congress,1
seats,congress,decide,1
congress,decide,position,1
decide,position,wishes,1
position,wishes,see,1
wishes,see,nanda,1
see,nanda,said,1
nanda,said,interview,1
sources,said,final,1
model,world,politics,1
independence,noncongress,govt,1
looks,germany,thanks,1
economically,weaker,section,1
want,reservation,economical,1
reservation,economical,conditions,1
economical,conditions,cast,1
guys,get,ready,1
get,ready,hal,1
ready,hal,tax,1
move,provide,reservation,1
provide,reservation,economically,1
reservation,economically,weaker,1
weaker,section,turn,1
youths,india,vote,1
section,turn,master,1
turn,master,stroke,1
invested,getting,profits,1
getting,profits,digging,1
profits,digging,every,1
digging,every,road,1
every,road,whole,1
road,whole,india,1
major,reason,youths,1
understand,want,reservation,1
please,understand,want,1
please,address,first,1
government,please,address,1
please,wise,casting,1
wise,casting,precious,1
casting,precious,vote,1
precious,vote,need,1
vote,need,good,1
need,good,sake,1
good,sake,country’s,1
sake,country’s,development,1
country’s,development,need,1
development,need,overcome,1
need,overcome,ensure,1
overcome,ensure,lose,1
ensure,lose,cost,1
seeing,anyone,congress,1
anyone,congress,win,1
congress,win,elections,1
pointless,topic,discuss,1
topic,discuss,starts,1
fine,government,please,1
reason,youths,india,1
india,vote,instead,1
noncongress,govt,never,1
ji,choose,days,1
faces,attack,within,1
never,excited,see,1
excited,see,someone’s,1
see,someone’s,leave,1
someone’s,leave,application,1
leave,application,approved😂😂,1
application,approved😂😂,ps,1
approved😂😂,ps,indians😉,1
ji,ji,choose,1
least,admit,going,1
vote,instead,increasing,1
admit,going,country,1
going,country,right,1
need,government,doesnt,1
government,doesnt,function,1
doesnt,function,empty,1
function,empty,promises,1
empty,promises,thrives,1
wonderful,train,looks,1
train,looks,germany,1
rohingyas,faces,attack,1
gst,rohingyas,faces,1
slump,gst,rohingyas,1
economic,slump,gst,1
instead,increasing,employment,1
increasing,employment,rate,1
employment,rate,got,1
rate,got,declined,1
got,declined,future,1
declined,future,india,1
future,india,facts,1
india,facts,can’t,1
facts,can’t,ignored,1
go,learn,offset,1
learn,offset,contract,1
offset,contract,stop,1
contract,stop,saying,1
stop,saying,anil,1
saying,anil,got,1
anil,got,rafael,1
got,rafael,stop,1
rafael,stop,misleading,1
stop,misleading,country,1
people,please,wise,1
respect,power,government,1
give,respect,power,1
including,engulfed,killer,1
period,cant,expect,1
cant,expect,major,1
expect,major,change,1
major,change,impacting,1
change,impacting,ppl,1
sadly,nation,whose,1
nation,whose,northern,1
whose,northern,including,1
northern,including,engulfed,1
engulfed,killer,trends,1
congress,give,respect,1
killer,trends,shows,1
trends,shows,little,1
shows,little,awareness,1
