W1,W2,W3,F
victory,ls,seat,1
ls,seat,wish,1
elections,todays,around,1
move,helped,elections,1
many,move,helped,1
however,many,move,1
far,however,many,1
said,far,however,1
veterans,said,far,1
several,veterans,said,1
economy,several,veterans,1
hurt,economy,several,1
demonetization,hurt,economy,1
autocratic,polls,defeat,1
relief,autocratic,polls,1
want,relief,autocratic,1
people,want,relief,1
differently,choosing,pm,1
vote,differently,choosing,1
states,vote,differently,1
candidate,states,vote,1
one,candidate,states,1
helped,elections,todays,1
todays,around,four,1
seat,wish,healthy,1
around,four,months,1
nation,including,hindi,1
across,nation,including,1
voters,across,nation,1
voters,voters,across,1
share,voters,voters,1
seat,share,voters,1
largest,seat,share,1
may,largest,seat,1
though,may,largest,1
even,though,may,1
realise,even,though,1
needs,realise,even,1
intentionally,hack,states…,1
anxious,whats,come,1
slightly,anxious,whats,1
im,slightly,anxious,1
polls,im,slightly,1
months,polls,im,1
four,months,polls,1
theyre,one,candidate,1
remains,theyre,one,1
fact,remains,theyre,1
level,fact,remains,1
tough,day,well,1
lesson,else,also,1
learn,lesson,else,1
proved,learn,lesson,1
election,wid,politics,1
well,election,wid,1
prepare,well,election,1
properly,prepare,well,1
working,properly,prepare,1
factor,working,properly,1
many,factor,working,1
law,many,factor,1
act,law,many,1
sc/st,act,law,1
due,sc/st,act,1
us,due,sc/st,1
joshi,speak,session,1
advani,joshi,speak,1
wish,healthy,life,1
day,well,come,1
well,come,stronger,1
come,stronger,always,1
sure,every,chorus,1
national,level,fact,1
wake,national,level,1
need,wake,national,1
similar,need,wake,1
think,similar,need,1
convert,vote,good,1
chorus,convert,vote,1
every,chorus,convert,1
make,sure,every,1
stronger,always,support,1
time,please,make,1
elections,time,please,1
upcoming,elections,time,1
chorus,upcoming,elections,1
take,chorus,upcoming,1
simple,take,chorus,1
still,simple,take,1
unfortunate,still,simple,1
intrested,prealliance,somehow,1
country,intrested,prealliance,1
party,country,intrested,1
election,hindus,even,1
support,ji,overall,1
time,support,ji,1
victory,time,support,1
ensure,victory,time,1
must,ensure,victory,1
first,must,ensure,1
interest,first,must,1
see,interest,first,1
jaichands,see,interest,1
hell,jaichands,see,1
go,hell,jaichands,1
supporters,go,hell,1
let,supporters,go,1
judgement,years,years,1
delaying,judgement,years,1
keep,delaying,judgement,1
anymore,keep,delaying,1
awaited,anymore,keep,1
cant,awaited,anymore,1
lesson,election,hindus,1
hindus,even,comes,1
dcm,reacts,centrals,1
even,comes,power,1
political,stunt,dcm,1
centres,political,stunt,1
anger,pain,demon.…,1
family,first,others,1
think,family,first,1
sympathy,think,family,1
poster,sympathy,think,1
use,poster,sympathy,1
think,use,poster,1
party,think,use,1
sacrifice,party,think,1
fight,sacrifice,party,1
may,fight,sacrifice,1
anything,may,fight,1
eect,anything,may,1
dont,eect,anything,1
majority,dont,eect,1
power,majority,dont,1
comes,power,majority,1
order,cant,awaited,1
session,order,cant,1
winter,session,order,1
ordinance,winter,session,1
comes,forward,praise,1
leader,comes,forward,1
international,leader,comes,1
another,international,leader,1
economist,another,international,1
praise,economist,another,1
words,praise,economist,1
partys,agenda,different…,1
largest,january,chalk,1
twoday,largest,january,1
hold,twoday,largest,1
party,hold,twoday,1
janata,party,hold,1
deal,file,pic,1
rafale,deal,file,1
notice,rafale,deal,1
motion,notice,rafale,1
adjournment,motion,notice,1
moved,adjournment,motion,1
forward,praise,indian,1
praise,indian,government.i,1
indian,government.i,like,1
years,never,delivered,1
needs,ordinance,winter,1
toolong,needs,ordinance,1
dragged,toolong,needs,1
general,secretary,said,1
society,general,secretary,1
sections,society,general,1
agenda,different,sections,1
partys,agenda,different,1
last,years,never,1
government.i,like,ask,1
given,last,years,1
promises,given,last,1
fake,promises,given,1
jumla,fake,promises,1
jumla,jumla,fake,1
wheres,jumla,jumla,1
ask,wheres,jumla,1
like,ask,wheres,1
stunt,dcm,reacts,1
reacts,centrals,move,1
political,party,country,1
take,upper/middle,class,1
realises,cant,take,1
ji,realises,cant,1
time,ji,realises,1
high,time,ji,1
analysis,high,time,1
agree,analysis,high,1
completely,agree,analysis,1
later,well,time,1
lot,later,well,1
ceo,lot,later,1
first,ceo,lot,1
politician,first,ceo,1
supposed,politician,first,1
forget,supposed,politician,1
seems,forget,supposed,1
door,seems,forget,1
election,door,seems,1
general,election,door,1
undoing,general,election,1
cant,take,upper/middle,1
upper/middle,class,salaried,1
centrals,move,waive,1
class,salaried,professionals,1
hands,evil,spirituality,1
india,hands,evil,1
save,india,hands,1
time,save,india,1
right,time,save,1
came,right,time,1
thank,came,right,1
ji,thank,came,1
defeat,ji,thank,1
accept,defeat,ji,1
like,enough,accept,1
tweet,like,enough,1
facing,music,elections,1
hell,facing,music,1
way,hell,facing,1
continues,way,hell,1
granted,continues,way,1
professionals,granted,continues,1
salaried,professionals,granted,1
development,undoing,general,1
accomplished,man,field,1
minister,accomplished,man,1
development,minister,accomplished,1
carrying,parliament,year.least,1
hardly,carrying,parliament,1
people,hardly,carrying,1
however,people,hardly,1
session,however,people,1
shutdown,session,however,1
dont,shutdown,session,1
interfering,dont,shutdown,1
elements,interfering,dont,1
several,elements,interfering,1
use.eliminate,several,elements,1
while/day/week,use.eliminate,several,1
postponed,while/day/week,use.eliminate,1
proceeding,postponed,while/day/week,1
ji,proceeding,postponed,1
video,link,smoveonfarmerswaiversloan,1
farmers,video,link,1
waive,farmers,video,1
move,waive,farmers,1
parliament,year.least,working,1
year.least,working,country,1
lok,rajya,adjourned,1
translates,tally,states,1
term,development,minister,1
joins,term,development,1
union,minister,sa…,1
democracy,former,union,1
institutions,democracy,former,1
important,institutions,democracy,1
destroying,important,institutions,1
charging,destroying,important,1
held,translates,tally,1
rajya,adjourned,day,1
almost,held,translates,1
seats,almost,held,1
many,seats,almost,1
lost,many,seats,1
chhattisgarh,lost,many,1
rajasthan,chhattisgarh,lost,1
heartland,states,mp,1
hindi,heartland,states,1
mps,sanjay,jaiswal,1
reprimands,creating,ruckus,1
speaker,reprimands,creating,1
actually,even,done,1
enough,giving,actually,1
thank,enough,giving,1
india,thank,enough,1
ever,india,thank,1
name,ever,india,1
separate,name,ever,1
one,separate,name,1
tried,one,separate,1
try(and,tried,one,1
ppl,try(and,tried,1
priorities,government,ahead,1
communal,feelings,roy,1
stir,communal,feelings,1
device,stir,communal,1
straightforward,device,stir,1
seen,straightforward,device,1
state,seen,straightforward,1
across,state,seen,1
hold,across,state,1
giving,actually,even,1
narendra,modi,thinks,1
runup,april,scheduled,1
modi,thinks,he’s,1
witnessed,days,trailer,1
pace,witnessed,days,1
continuing,pace,witnessed,1
weren’t,even,picture,1
rivals,weren’t,even,1
denouncing,rivals,weren’t,1
he’s,denouncing,rivals,1
votes,he’s,denouncing,1
asking,votes,he’s,1
pm,asking,votes,1
years,pm,asking,1
five,years,pm,1
vikas,last,five,1
talking,vikas,last,1
instead,talking,vikas,1
opposition,instead,talking,1
still,opposition,instead,1
he’s,still,opposition,1
thinks,he’s,still,1
desire,hold,across,1
ppl,try(and,tried!!)…,1
day,speaker,reprimands,1
president,kovind,clears,1
take,ur,place,1
may,take,ur,1
thats,may,take,1
knows,thats,may,1
delhi,knows,thats,1
mp,delhi,knows,1
failed,mp,delhi,1
katnewali,failed,mp,1
ticket,katnewali,failed,1
aapki,ticket,katnewali,1
hai,aapki,ticket,1
sach,hai,aapki,1
yeh,sach,hai,1
kya,yeh,sach,1
use,code,nvkdywf,1
step,donated,towards,1
first,step,donated,1
retweet,first,step,1
like,retweet,first,1
modis,president,kovind,1
kovind,clears,deck,1
rush,tell,vote,1
clears,deck,quota,1
adrenaline,rush,tell,1
give,adrenaline,rush,1
start,give,adrenaline,1
great,start,give,1
pradesh,maths,critical,1
uttar,pradesh,maths,1
shows,uttar,pradesh,1
even,shows,uttar,1
presser,even,shows,1
presser,even,cn…,1
challenge,might,sarkar,1
asked,challenge,might,1
alliance,asked,challenge,1
pitch,alliance,asked,1
electoral,pitch,alliance,1
catch,tonight,impact,1
poor,makes,law,1
quota,poor,makes,1
deck,quota,poor,1
days,trailer,thn,1
trailer,thn,can…,1
passed,something,cheer,1
semi,finals,fo…,1
focus,looses,semi,1
change,focus,looses,1
name,change,focus,1
statue,name,change,1
mandir,statue,name,1
ram,mandir,statue,1
forgot,development,ram,1
failed,forgot,development,1
also,voice,india,1
fashion,also,voice,1
happening,vote,far,1
prevent,happening,vote,1
way,prevent,happening,1
state,way,prevent,1
entire,state,way,1
euphoria,entire,state,1
much,euphoria,entire,1
illegal,much,euphoria,1
adamant,illegal,much,1
looses,semi,finals,1
history,never,honore…,1
something,cheer,thank,1
cursed,fates,could,1
seeking,courtmonitored,investigation,1
petitions,seeking,courtmonitored,1
dismisses,petitions,seeking,1
court,dismisses,petitions,1
supreme,court,dismisses,1
indians,important,things,1
fight,parties,mp,1
neck,fight,parties,1
neck,fight,par…,1
honored,hate,viole…,1
never,honored,hate,1
history,never,honored,1
educated,even,intelle…,1
taught,educated,even,1
victory,taught,educated,1
orthe,victory,taught,1
easily,superceeded,ev…,1
could,easily,superceeded,1
fates,could,easily,1
still,adamant,illegal,1
ministers,still,adamant,1
constitutional,amendments,reports,1
need,constitutional,amendments,1
vote,make,pass,1
mp,vote,make,1
remaining,mp,vote,1
anyways,remaining,mp,1
help,anyways,remaining,1
going,help,anyways,1
walking,going,help,1
sir,walking,going,1
dear,sir,walking,1
true,deny,renomination,1
ji,true,deny,1
ji,ji,true,1
money,jandhan,accounts,1
token,money,jandhan,1
masterstroke,token,money,1
next,masterstroke,token,1
link,tarot,prediction,1
thank,link,tarot,1
cheer,thank,link,1
make,pass,looks,1
pass,looks,favour,1
looks,favour,decision,1
issue,proved,kashmir,1
caste,need,constitutional,1
upper,caste,need,1
new,delhi’s,priority,1
position,new,delhi’s,1
top,position,new,1
doesn’t,top,position,1
kashmir,doesn’t,top,1
proved,kashmir,doesn’t,1
progress,issue,proved,1
coming,weeks,almost,1
saw,progress,issue,1
still,saw,progress,1
governance,still,saw,1
years,governance,still,1
five,years,governance,1
completes,five,years,1
almost,completes,five,1
weeks,almost,completes,1
step,like,retweet,1
first,step,like,1
done,first,step,1
importantly,signifies,juggernaut,1
quandary,mor,importantly,1
state,quandary,mor,1
admin,state,quandary,1
situation,admin,state,1
order,situation,admin,1
fragile,law,order,1
confirms,fragile,law,1
ruled,confirms,fragile,1
yatra,ruled,confirms,1
rath,yatra,ruled,1
refusing,rath,yatra,1
indeed,refusing,rath,1
overconfident,way,can…,1
values,social,customs,1
constitutional,values,social,1
culture’,constitutional,values,1
respecting,culture’,constitutional,1
opposition,respecting,culture’,1
hits,opposition,respecting,1
mor,importantly,signifies,1
signifies,juggernaut,parliament,1
right,done,wait,1
juggernaut,parliament,entry,1
fragile,concentrating,right,1
trying,fragile,concentrating,1
even,trying,fragile,1
without,even,trying,1
happening,without,even,1
see,happening,without,1
control,see,happening,1
viciousness,control,see,1
keep,viciousness,control,1
needs,keep,viciousness,1
news,might,offering,1
good,news,might,1
many,good,news,1
fasttrack,photoshop,training,1
taking,fasttrack,photoshop,1
cell,taking,fasttrack,1
khalnayaks,cell,taking,1
haan,khalnayaks,cell,1
ji,haan,khalnayaks,1
modi,vision.rg,division,1
hai,modi,vision.rg,1
modi,hai,modi,1
narendra,modi,hai,1
like,congratulate,policies,1
would,like,congratulate,1
reinforce,stronger,one,1
juggernaut,reinforce,stronger,1
restrain,juggernaut,reinforce,1
intends,restrain,juggernaut,1
one,intends,restrain,1
sense,one,intends,1
makes,sense,one,1
narendra,jee,modi,1
hon,narendra,jee,1
guidance,hon,narendra,1
ofcourse,guidance,hon,1
election,ofcourse,guidance,1
general,election,ofcourse,1
days,general,election,1
warfootage,days,general,1
antics,warfootage,days,1
recent,antics,warfootage,1
congratulate,policies,still,1
policies,still,working,1
still,working,instead,1
lotus,lootus,nice,1
naam,narendra,modi,1
ka,naam,narendra,1
modified,ka,naam,1
india,modified,ka,1
want,india,modified,1
lines,want,india,1
nice,lines,want,1
lootus,nice,lines,1
from…,lotus,lootus,1
working,instead,experiencing,1
choose,from…,lotus,1
elections,choose,from…,1
modi,shah,preparing,1
demonetisation,etc,etc,1
like,demonetisation,etc,1
failure,like,demonetisation,1
experiencing,failure,like,1
instead,experiencing,failure,1
concentrating,right,done,1
done,wait,kamalnath,1
colors,make,pm,1
joint,coordinator,admk,1
cm,chair,joint,1
powerful,cm,chair,1
eps,powerful,cm,1
drain,eps,powerful,1
tonight,pm,rest,1
pm,tonight,pm,1
voters,name,nationalism,1
polarise,voters,name,1
time,polarise,voters,1
filed,time,polarise,1
sheet,filed,time,1
charge,sheet,filed,1
fake,charge,sheet,1
finally,fake,charge,1
got,point,good,1
actually,got,point,1
later,actually,got,1
defend,later,actually,1
well,defend,later,1
chair,joint,coordinator,1
coordinator,admk,chair,1
wait,kamalnath,govt,1
overconfident,way,form,1
flying,colors,make,1
win,flying,colors,1
ready,win,flying,1
received,sources,ezhilan,1
sources,received,sources,1
leaders,sources,received,1
ready,win,wit…,1
indep,mlas,secured,1
hearing,indep,mlas,1
along,hearing,indep,1
elections,along,hearing,1
going,elections,along,1
govt,going,elections,1
toppling,govt,going,1
strategy,toppling,govt,1
missed,strategy,toppling,1
govt,missed,strategy,1
form,govt,missed,1
way,form,govt,1
might,well,defend,1
defending,might,well,1
instead,defending,might,1
suggestion,instead,defending,1
used,scorchedearth,policy.😬,1
prove,used,scorchedearth,1
government,prove,used,1
expose,government,prove,1
pm,expose,government,1
modi,pm,expose,1
elect,narendra,modi,1
together,elect,narendra,1
come,together,elect,1
us,come,together,1
lets,us,come,1
vote,lets,us,1
supporters,vote,lets,1
ask,supporters,vote,1
please,ask,supporters,1
ok,please,ask,1
ravi,visit,che…,1
drain,eps,po…,1
kamalnath,govt,fall,1
amuses,certain,people,1
certain,people,handful,1
people,handful,pro,1
ji,win,hope,1
evms,suggestion,instead,1
hacked,evms,suggestion,1
cry,hacked,evms,1
going,cry,hacked,1
opposition,going,cry,1
win,opposition,going,1
hope,win,opposition,1
win,hope,win,1
insecure,individual,organisation,1
handful,pro,modi,1
vote,insecure,individual,1
people,vote,insecure,1
way,people,vote,1
influence,way,people,1
elections,influence,way,1
movies,elections,influence,1
modi,movies,elections,1
pro,modi,movies,1
courtmonitored,investigation,court,1
investigation,court,said,1
court,said,clearly,1
gesture,ji,millions,1
given,single,penny,1
houses,given,single,1
decorum,houses,given,1
mainting,decorum,houses,1
ministers,mainting,decorum,1
apart,ministers,mainting,1
running,apart,ministers,1
smooth,running,apart,1
laws,smooth,running,1
want,laws,smooth,1
ppl,want,laws,1
sir,ppl,want,1
karnatak,still,waiting,1
kisans,karnatak,still,1
waiver,kisans,karnatak,1
loan,waiver,kisans,1
kisan,loan,waiver,1
days,kisan,loan,1
day,days,kisan,1
affectionate,gesture,ji,1
ji,millions,indians,1
merge,ammk,led,1
millions,indians,know,1
circles,pushing,merge,1
political,circles,pushing,1
nadu’s,political,circles,1
tamil,nadu’s,political,1
rife,tamil,nadu’s,1
speculation,rife,tamil,1
continue,corrupt,govt,1
shld,continue,corrupt,1
support,shld,continue,1
disrupting,support,shld,1
admk,disrupting,support,1
protecting,admk,disrupting,1
action,protecting,admk,1
taking,action,protecting,1
greatly,miss,leader,1
minister,greatly,miss,1
external,minister,greatly,1
know,external,minister,1
indians,know,external,1
lost,day,days,1
tit,tat,politics,1
party,tit,tat,1
anticong,party,tit,1
knowledge,eerience,vision,1
efficency,knowledge,eerience,1
merit,efficency,knowledge,1
question,merit,efficency,1
family,question,merit,1
political,family,question,1
merit,political,family,1
coming,merit,political,1
one,coming,merit,1
question,one,coming,1
dynasty,question,one,1
question,dynasty,question,1
ministers,says,political,1
chief,ministers,says,1
post,chief,ministers,1
come,post,chief,1
people,come,post,1
children,people,come,1
see,children,people,1
eerience,vision,working,1
vision,working,capacity,1
working,capacity,true,1
one,man,party,1
party,anticong,party,1
one,party,anticong,1
narrative,one,party,1
